model,experiment_id,case_id,seed,category,passed,passed_with_cost_gate,check_score,quality_check_score,keyword_coverage,cost_usd,input_tokens,output_tokens,rounds,duration_ms,error_category
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_14_cross_indicator_low_risk,42,cross_indicator,0,0,0.4,0.25,0.0,0.0,0,0,0,300028,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_15_error_nonexistent_municipality,42,error_handling,0,0,0.8571,0.8,0.0,0.0032270999999999997,10629,32,1,1782,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_16_error_wrong_indicator_name,42,error_handling,0,0,0.8333,0.75,0.0,0.0032259,10625,32,1,1598,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_17_error_ines_stats_fabrication,42,error_handling,0,0,0.8571,0.8,,0.0032952,10632,88,1,4173,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_18_error_fabricated_year,42,error_handling,1,1,1.0,1.0,1.0,0.009979499999999999,32413,213,3,5215,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_19_ranking_bottom_co2,42,ranking,0,0,0.625,0.5,0.5,0.0101025,32527,287,3,5212,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_20_ranking_chart_erosion,42,ranking,0,0,0.7778,0.7143,1.0,0.010291499999999999,32881,356,3,5514,wrong_data
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_21_comparison_close_values,42,comparison,0,0,0.3333,0.1429,0.0,0.0032289000000000003,10635,32,1,1648,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_22_comparison_north_south_erosion,42,comparison,0,0,0.8889,0.8571,1.0,0.010123499999999999,32665,270,3,6040,wrong_data
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_23_deep_dive_full_profile,42,deep_dive,0,0,0.625,0.5,0.5,0.0139029,44371,493,4,9586,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_24_interpretation_policy,42,interpretation,0,0,0.4,0.25,0.0,0.0,0,0,0,300102,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_25_tool_selection_chart_type,42,tool_selection,0,0,0.625,0.5,1.0,0.0102096,32940,273,3,7230,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_26_tool_selection_toggle_multiple,42,tool_selection,1,1,1.0,1.0,1.0,0.0068595,21645,305,2,6114,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_27_language_catalan,42,language,1,1,1.0,1.0,1.0,0.009959699999999998,32279,230,3,5319,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_28_language_galician,42,language,1,1,1.0,1.0,1.0,0.0133851,43449,292,4,7505,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_29_single_analysis_erosion,42,single_analysis,1,1,1.0,1.0,1.0,0.0097878,32194,108,3,4049,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_30_single_analysis_co2,42,single_analysis,0,0,0.3333,0.1429,0.0,0.0032289000000000003,10635,32,1,2198,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_31_habitat_province_single,42,habitat_analysis,0,0,0.7778,0.7143,0.5,0.0099018,32418,147,3,4113,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_32_habitat_forest_types,42,habitat_analysis,1,1,1.0,1.0,1.0,0.0098904,32412,139,3,3779,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_33_habitat_recall_grassland,42,habitat_analysis,1,1,1.0,1.0,1.0,0.009884699999999998,32389,140,3,3735,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_34_habitat_chart,42,habitat_analysis,1,1,1.0,1.0,1.0,0.009882,32392,137,3,3355,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_35_habitat_dominant_class_recall,42,habitat_analysis,1,1,1.0,1.0,1.0,0.0033192,10964,25,1,1424,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_36_temporal_compare_shrubland,42,memory,1,1,1.0,1.0,1.0,0.0033074999999999997,10965,15,1,1653,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_37_temporal_change_visual,42,memory,1,1,1.0,1.0,1.0,0.0033252,10960,31,1,1398,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_38_cross_indicator_habitat_co2,42,cross_indicator,0,0,0.4444,0.2857,0.0,0.0032351999999999997,10656,32,1,1500,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_39_error_unavailable_year,42,error_handling,1,1,1.0,1.0,1.0,0.0033312,10632,118,1,2185,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_40_error_wrong_layer,42,error_handling,1,1,1.0,1.0,1.0,0.0032606999999999996,10625,61,1,1622,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_41_multi_muni_ranking_erosion,42,multi_municipality_ranking,0,0,0.6,0.3333,0.0,0.0032787000000000003,10633,74,1,1955,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_42_multi_muni_ranking_co2,42,multi_municipality_ranking,1,1,1.0,1.0,1.0,0.0351963,114949,593,10,14479,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_43_multi_muni_compare_three,42,multi_municipality_ranking,0,0,0.8889,0.8571,0.75,0.013964399999999998,44916,408,4,8490,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_44_province_aggregation_andalucia,42,province_aggregation,0,0,0.4,0.3333,0.0,0.033665999999999995,110872,337,10,9829,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_45_province_aggregation_aragon,42,province_aggregation,0,0,0.4286,0.2,0.0,0.0032357999999999996,10634,38,1,1544,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_46_error_recovery_typo,42,error_recovery,0,0,0.8571,0.8,0.0,0.003228,10632,32,1,1466,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_47_error_recovery_fallback_indicator,42,error_recovery,0,0,0.75,0.6667,0.0,0.0090846,29730,138,2,3901,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_48_error_recovery_wrong_year,42,error_recovery,1,1,1.0,1.0,1.0,0.009965400000000001,32458,190,3,3449,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_49_threshold_co2_high,42,threshold,1,1,1.0,1.0,1.0,0.0105681,33235,498,3,6508,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_50_threshold_dual_indicator,42,threshold,1,1,1.0,1.0,1.0,0.0451356,143780,1668,10,24707,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_51_threshold_co2_low,42,threshold,1,1,1.0,1.0,1.0,0.0069692999999999995,22603,157,2,3087,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_52_language_catalan_erosion,42,language,0,0,0.875,0.8333,1.0,0.009890099999999999,32211,189,3,5015,wrong_data
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_53_language_basque_co2,42,language,1,1,1.0,1.0,1.0,0.009891,32278,173,3,5386,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_54_language_galician_co2,42,language,0,0,0.5714,0.4,0.0,0.0032355,10633,38,1,1549,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_55_language_basque_compare,42,language,0,0,0.8571,0.8,1.0,0.0136851,43965,413,4,17627,wrong_data
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_56_habitat_andalucia_forest,42,habitat_analysis,1,1,1.0,1.0,1.0,0.0099237,32351,182,3,4408,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_57_temporal_multi_year,42,temporal_change,1,1,1.0,1.0,1.0,0.0140367,44625,541,4,7452,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_58_legend_co2_classes,42,tool_selection,0,0,0.8571,0.8,1.0,0.0034362,10634,205,1,2774,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_59_legend_erosion_scale,42,tool_selection,0,0,0.8333,0.75,1.0,0.0034134,10638,185,1,2727,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_60_legend_habitat_classes,42,tool_selection,1,1,1.0,1.0,1.0,0.013475999999999998,43656,316,4,6053,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_61_list_layers_analyzable,42,tool_selection,0,0,0.8333,0.75,1.0,0.003423,10634,194,1,3238,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_62_list_layers_habitat_years,42,tool_selection,0,0,0.8889,0.8571,0.5,0.024762,80632,477,7,8225,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_63_list_layers_all_indicators,42,tool_selection,0,0,0.6,0.3333,0.0,0.0032319000000000002,10645,32,1,1561,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_64_layer_bounds_canary_co2,42,tool_selection,0,0,0.6667,0.5,0.0,0.0032295,10637,32,1,1507,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_65_layer_bounds_erosion_extent,42,tool_selection,0,0,0.8,0.6667,1.0,0.003312,10644,99,1,2001,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_66_layer_bounds_cross_border,42,tool_selection,0,0,0.875,0.8333,1.0,0.0033021,10647,90,1,2256,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_67_multi_layer_three_indicators,42,cross_indicator,1,1,1.0,1.0,1.0,0.0169728,55256,330,5,7305,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_68_multi_layer_nbs_profile,42,cross_indicator,0,0,0.6667,0.5714,0.6667,0.0033756,10648,151,1,2516,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_69_multi_layer_explicit_simultaneous,42,cross_indicator,1,1,1.0,1.0,1.0,0.020620799999999998,66392,586,6,10021,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_70_interpretation_investor,42,interpretation,0,0,0.3333,0.2,0.0,0.0,0,0,0,300072,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_71_interpretation_habitat_co2_link,42,interpretation,0,0,0.8333,0.75,0.5,0.0100857,32619,250,3,4263,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_72_interpretation_erosion_project_risk,42,interpretation,0,0,0.625,0.5,0.6667,0.0134589,43755,277,4,6435,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_73_deep_dive_municipality,42,deep_dive,1,1,1.0,1.0,1.0,0.0136305,43923,378,4,7311,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_74_deep_dive_temporal_profile,42,tool_selection,0,0,0.8333,0.75,1.0,0.003303,10638,93,1,1911,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_75_deep_dive_community_ranking,42,deep_dive,1,1,1.0,1.0,1.0,0.0208302,66930,626,6,10709,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_76_legend_ines_erosion_visual,42,tool_selection,0,0,0.8333,0.75,1.0,0.0033153,10643,102,1,2202,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_77_legend_mfe_forest_map,42,tool_selection,0,0,0.8,0.6667,1.0,0.003312,10648,98,1,2025,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_78_legend_two_layers_compare,42,tool_selection,0,0,0.8333,0.75,1.0,0.0036768,10652,401,1,5132,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_79_list_layers_display_only,42,tool_selection,0,0,0.8,0.6667,1.0,0.0033939,10641,168,1,2580,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_80_list_layers_before_workflow,42,tool_selection,0,0,0.4286,0.2,0.0,0.0032304,10640,32,1,1984,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_81_list_layers_unavailable_indicator,42,tool_selection,0,0,0.75,0.6667,0.0,0.0032298,10638,32,1,1543,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_82_layer_bounds_ceuta_melilla,42,tool_selection,1,1,1.0,1.0,1.0,0.0065853000000000005,21459,123,2,2741,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_83_layer_bounds_balearic_erosion,42,tool_selection,0,0,0.6,0.3333,0.0,0.0032319000000000002,10645,32,1,1922,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_84_layer_bounds_coverage_comparison,42,tool_selection,0,0,0.6667,0.5,0.0,0.0032349,10655,32,1,1688,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_85_multi_layer_municipality_lorca,42,cross_indicator,1,1,1.0,1.0,1.0,0.0136545,44015,375,4,7241,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_86_multi_layer_with_chart_huelva,42,cross_indicator,1,1,1.0,1.0,1.0,0.0170475,55077,437,5,8290,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_87_multi_layer_comparison_two_provinces,42,deep_dive,0,0,0.9,0.875,0.6667,0.020535599999999998,66392,515,6,9395,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_88_interpretation_restoration_castilla_leon,42,interpretation,0,0,0.8333,0.75,0.5,0.0213867,68989,575,6,8235,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_89_interpretation_biodiversity_carbon_synergy,42,interpretation,0,0,0.8571,0.8,1.0,0.014065799999999998,44586,575,4,8476,wrong_data
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_90_interpretation_bank_risk_assessment,42,interpretation,1,1,1.0,1.0,1.0,0.025185600000000002,80644,827,7,14599,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_91_deep_dive_temporal_municipality,42,deep_dive,1,1,1.0,1.0,1.0,0.0172233,55211,550,5,9178,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_92_deep_dive_two_provinces_side_by_side,42,deep_dive,0,0,0.6667,0.5714,0.6667,0.0105744,33508,435,3,7176,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_93_deep_dive_national_policy_brief,42,habitat_analysis,1,1,1.0,1.0,1.0,0.0136698,44374,298,4,5534,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_01_municipality_co2_lorca,1337,municipality,0,0,0.5,0.3333,0.0,0.0032283000000000004,10633,32,1,1655,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_02_municipality_erosion_antequera,1337,municipality,1,1,1.0,1.0,1.0,0.009899100000000001,32377,155,3,4454,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_03_municipality_province_hint,1337,municipality,1,1,1.0,1.0,1.0,0.009903,32430,145,3,4074,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_04_municipality_multi_indicator,1337,municipality,1,1,1.0,1.0,1.0,0.0204606,66226,494,6,9202,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_05_followup_drill_down,1337,memory,0,0,0.6667,0.5714,0.0,0.0067805999999999995,21978,156,2,3456,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_06_followup_compare_new,1337,memory,1,1,1.0,1.0,1.0,0.010469699999999998,33699,300,3,5955,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_07_followup_switch_indicator,1337,memory,1,1,1.0,1.0,1.0,0.0134328,44080,174,4,5822,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_08_followup_chart_request,1337,memory,1,1,1.0,1.0,1.0,0.0069744,22356,223,2,3757,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_09_spatial_coastal_erosion,1337,spatial_reasoning,0,0,0.6667,0.5,0.0,0.017225999999999998,55404,504,5,7424,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_10_spatial_inland_co2,1337,spatial_reasoning,0,0,0.6667,0.5,0.0,0.0104736,33008,476,3,5942,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_11_spatial_autonomous_community,1337,spatial_reasoning,0,0,0.375,0.1667,0.0,0.0032307,10641,32,1,1789,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_12_spatial_island_limitations,1337,spatial_reasoning,0,0,0.75,0.5,1.0,0.0032952,10628,89,1,2226,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_13_cross_indicator_tradeoff,1337,cross_indicator,0,0,0.8,0.6667,0.0,0.0142134,45318,515,4,7398,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_14_cross_indicator_low_risk,1337,cross_indicator,0,0,0.8333,0.75,1.0,0.0107508,33588,562,3,7258,wrong_data
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_15_error_nonexistent_municipality,1337,error_handling,1,1,1.0,1.0,1.0,0.0032786999999999994,10629,75,1,2072,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_16_error_wrong_indicator_name,1337,error_handling,1,1,1.0,1.0,1.0,0.0032619,10625,62,1,1874,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_17_error_ines_stats_fabrication,1337,error_handling,0,0,0.8571,0.8,,0.0032868,10632,81,1,1940,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_18_error_fabricated_year,1337,error_handling,0,0,0.8333,0.75,0.5,0.009936900000000002,32327,199,3,4513,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_19_ranking_bottom_co2,1337,ranking,0,0,0.625,0.5,0.5,0.0100893,32527,276,3,6188,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_20_ranking_chart_erosion,1337,ranking,0,0,0.7778,0.7143,1.0,0.010309799999999997,32874,373,3,6303,wrong_data
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_21_comparison_close_values,1337,comparison,0,0,0.3333,0.1429,0.0,0.0032289000000000003,10635,32,1,1498,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_22_comparison_north_south_erosion,1337,comparison,0,0,0.8889,0.8571,1.0,0.010117800000000001,32662,266,3,5862,wrong_data
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_23_deep_dive_full_profile,1337,deep_dive,0,0,0.625,0.5,0.5,0.010237499999999998,32853,318,3,6416,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_24_interpretation_policy,1337,interpretation,0,0,0.4,0.25,0.0,0.0,0,0,0,300102,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_25_tool_selection_chart_type,1337,tool_selection,0,0,0.75,0.6667,1.0,0.0102432,32948,299,3,5230,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_26_tool_selection_toggle_multiple,1337,tool_selection,1,1,1.0,1.0,1.0,0.0067911000000000004,21645,248,2,3655,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_27_language_catalan,1337,language,1,1,1.0,1.0,1.0,0.0099069,32343,170,3,3869,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_28_language_galician,1337,language,1,1,1.0,1.0,1.0,0.013330499999999999,43239,299,4,6350,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_29_single_analysis_erosion,1337,single_analysis,1,1,1.0,1.0,1.0,0.0098106,32194,127,3,3625,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_30_single_analysis_co2,1337,single_analysis,0,0,0.3333,0.1429,0.0,0.0032289000000000003,10635,32,1,1575,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_31_habitat_province_single,1337,habitat_analysis,0,0,0.7778,0.7143,0.5,0.0098742,32418,124,3,3230,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_32_habitat_forest_types,1337,habitat_analysis,1,1,1.0,1.0,1.0,0.0099456,32412,185,3,3959,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_33_habitat_recall_grassland,1337,habitat_analysis,0,0,0.8889,0.8571,1.0,0.009912299999999999,32429,153,3,3697,wrong_data
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_34_habitat_chart,1337,habitat_analysis,1,1,1.0,1.0,1.0,0.009882,32432,127,3,3108,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_35_habitat_dominant_class_recall,1337,habitat_analysis,1,1,1.0,1.0,1.0,0.0033192,10964,25,1,1448,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_36_temporal_compare_shrubland,1337,memory,1,1,1.0,1.0,1.0,0.0033074999999999997,10965,15,1,1661,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_37_temporal_change_visual,1337,memory,1,1,1.0,1.0,1.0,0.0033192,10960,26,1,1379,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_38_cross_indicator_habitat_co2,1337,cross_indicator,0,0,0.4444,0.2857,0.0,0.0032351999999999997,10656,32,1,1515,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_39_error_unavailable_year,1337,error_handling,0,0,0.8889,0.8571,0.0,0.0032819999999999998,10632,77,1,1782,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_40_error_wrong_layer,1337,error_handling,0,0,0.9,0.875,0.0,0.0032259,10625,32,1,1533,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_41_multi_muni_ranking_erosion,1337,multi_municipality_ranking,0,0,0.8,0.6667,1.0,0.0341283,110605,789,9,14620,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_42_multi_muni_ranking_co2,1337,multi_municipality_ranking,0,0,0.8,0.6667,1.0,0.0212364,69292,374,6,8816,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_43_multi_muni_compare_three,1337,multi_municipality_ranking,1,1,1.0,1.0,1.0,0.0208446,67574,477,6,8568,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_44_province_aggregation_andalucia,1337,province_aggregation,0,0,0.4,0.3333,0.0,0.035851799999999996,115630,969,10,15114,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_45_province_aggregation_aragon,1337,province_aggregation,0,0,0.4286,0.2,0.0,0.0032286,10634,32,1,2163,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_46_error_recovery_typo,1337,error_recovery,0,0,0.8571,0.8,0.0,0.003228,10632,32,1,1650,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_47_error_recovery_fallback_indicator,1337,error_recovery,0,0,0.75,0.6667,0.0,0.006731099999999999,21789,162,2,3230,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_48_error_recovery_wrong_year,1337,error_recovery,1,1,1.0,1.0,1.0,0.0100116,32520,213,3,4632,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_49_threshold_co2_high,1337,threshold,1,1,1.0,1.0,1.0,0.0107181,34663,266,3,4854,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_50_threshold_dual_indicator,1337,threshold,1,1,1.0,1.0,1.0,0.0226368,71688,942,6,12614,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_51_threshold_co2_low,1337,threshold,1,1,1.0,1.0,1.0,0.0108453,34827,331,3,5252,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_52_language_catalan_erosion,1337,language,0,0,0.875,0.8333,1.0,0.0098937,32211,192,3,4856,wrong_data
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_53_language_basque_co2,1337,language,0,0,0.6667,0.5,0.0,0.0032405999999999997,10634,42,1,1606,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_54_language_galician_co2,1337,language,1,1,1.0,1.0,1.0,0.0100632,32420,281,3,4986,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_55_language_basque_compare,1337,language,0,0,0.8571,0.8,1.0,0.0102762,32762,373,3,6856,wrong_data
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_56_habitat_andalucia_forest,1337,habitat_analysis,1,1,1.0,1.0,1.0,0.0098757,32351,142,3,3694,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_57_temporal_multi_year,1337,temporal_change,0,0,0.8889,0.8571,0.6667,0.013993199999999999,44616,507,4,7200,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_58_legend_co2_classes,1337,tool_selection,0,0,0.8571,0.8,1.0,0.0033978,10634,173,1,2432,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_59_legend_erosion_scale,1337,tool_selection,0,0,0.8333,0.75,1.0,0.0033654,10638,145,1,2280,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_60_legend_habitat_classes,1337,tool_selection,1,1,1.0,1.0,1.0,0.0134568,43620,309,4,5420,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_61_list_layers_analyzable,1337,tool_selection,0,0,0.8333,0.75,1.0,0.0033437999999999996,10634,128,1,2206,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_62_list_layers_habitat_years,1337,tool_selection,1,1,1.0,1.0,1.0,0.0350958,114758,557,10,10082,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_63_list_layers_all_indicators,1337,tool_selection,0,0,0.8,0.6667,0.0,0.006654299999999999,21473,177,2,2935,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_64_layer_bounds_canary_co2,1337,tool_selection,0,0,0.8333,0.75,1.0,0.0033099,10637,99,1,2043,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_65_layer_bounds_erosion_extent,1337,tool_selection,0,0,0.8,0.6667,1.0,0.0032568,10644,53,1,1717,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_66_layer_bounds_cross_border,1337,tool_selection,0,0,0.875,0.8333,1.0,0.0032997,10647,88,1,1798,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_67_multi_layer_three_indicators,1337,cross_indicator,0,0,0.8889,0.8571,0.6667,0.0206661,66971,479,6,8242,keyword_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_68_multi_layer_nbs_profile,1337,cross_indicator,0,0,0.4444,0.2857,0.0,0.0032328,10648,32,1,1840,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_69_multi_layer_explicit_simultaneous,1337,cross_indicator,1,1,1.0,1.0,1.0,0.020428199999999997,66210,471,6,8702,
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_70_interpretation_investor,1337,interpretation,0,0,0.5714,0.4,0.5,0.0106446,33570,478,3,7724,tool_missing
Qwen3-235B,exp_040_qwen3_235b_v5_seeds5,V5_71_interpretation_habitat_co2_link,1337,interpretation,0,0,0.5,0.25,0.0,0.0032991,10657,85,1,1824,tool_missing
